company_name,year_month,length,first_senti_avg,last_senti_avg,senti_improve,verify_thread
HotelTonightCX,2017-03,5.0,3.0,1.0,-2.0,3
HotelTonightCX,2017-08,4.0,2.0,1.0,-1.0,1
HotelTonightCX,2017-09,3.0,1.4,1.4,0.0,5
HotelTonightCX,2017-10,3.0,1.4,1.8,0.4,5
IHGService,2016-07,3.0,1.0,2.0,1.0,1
IHGService,2017-09,4.75,1.5,2.166666666666667,0.6666666666666667,4
IHGService,2017-10,4.408163265306122,1.636904761904762,1.894557823129252,0.2576530612244898,98
IHGService,2017-11,3.9,1.7583333333333335,1.8838888888888892,0.1255555555555556,30
IHGService,2017-12,3.8181818181818183,1.746212121212121,1.8825757575757576,0.1363636363636364,22
JackBox,2017-09,4.0,1.6666666666666667,2.0,0.33333333333333326,1
JackBox,2017-10,3.0,2.0,2.0,0.0,1
JetBlue,2016-05,3.0,1.6666666666666667,2.0,0.33333333333333326,1
JetBlue,2017-01,6.0,2.0,1.5,-0.5,1
JetBlue,2017-06,6.0,2.0,2.0,0.0,1
JetBlue,2017-09,4.2,2.1,2.2,0.1,5
JetBlue,2017-10,4.259863945578231,1.7539229024943315,1.891655328798186,0.13773242630385485,735
JetBlue,2017-11,4.255208333333333,1.871918402777778,2.021006944444444,0.14908854166666666,192
JetBlue,2017-12,3.8875,1.8543749999999999,2.0452083333333335,0.19083333333333333,80
KFC_UKI_Help,2017-06,3.0,1.6666666666666667,1.0,-0.6666666666666667,1
KFC_UKI_Help,2017-09,3.6666666666666665,1.222222222222222,1.6666666666666667,0.4444444444444445,6
KFC_UKI_Help,2017-10,3.0824175824175826,1.5635531135531135,1.842582417582418,0.27902930402930415,182
KFC_UKI_Help,2017-11,3.142857142857143,1.518707482993197,1.7517857142857143,0.233078231292517,28
KFC_UKI_Help,2017-12,3.5,1.2916666666666667,1.5,0.20833333333333331,4
KeyBank_Help,2017-09,3.9393939393939394,1.7666666666666666,1.6994949494949494,-0.06717171717171717,33
KeyBank_Help,2017-10,3.9347826086956523,1.6198757763975156,1.7844202898550723,0.1645445134575569,46
KeyBank_Help,2017-11,4.363636363636363,1.666666666666667,1.6454545454545455,-0.021212121212121196,11
KeyBank_Help,2017-12,4.0,1.8333333333333333,2.03125,0.19791666666666666,8
Kimpton,2017-08,3.0,2.0,2.0,0.0,1
Kimpton,2017-09,3.8333333333333335,2.138888888888889,1.9444444444444446,-0.19444444444444445,6
Kimpton,2017-10,4.119402985074627,2.208955223880597,2.1082089552238803,-0.10074626865671642,67
Kimpton,2017-11,4.2,1.8749999999999996,2.0816666666666666,0.20666666666666664,20
Kimpton,2017-12,3.7,2.0166666666666666,2.2833333333333337,0.26666666666666666,10
LondonMidland,2016-04,3.0,1.6666666666666667,1.0,-0.6666666666666667,1
LondonMidland,2017-10,4.48314606741573,1.7874531835205987,1.8769038701622975,0.08945068664169793,267
LondonMidland,2017-11,4.50390625,1.747591145833333,1.844819568452381,0.09722842261904764,256
LondonMidland,2017-12,3.934306569343066,1.8278588807785885,1.8918491484184916,0.06399026763990268,137
MOO,2017-01,4.0,2.0,1.6,-0.3999999999999999,1
MOO,2017-04,6.0,1.5,1.0,-0.5,1
MOO,2017-09,10.5,1.75,2.75,1.0,2
MOO,2017-10,4.0285714285714285,2.2047619047619045,2.2809523809523813,0.0761904761904762,35
MOO,2017-11,3.4285714285714284,2.2202380952380953,2.476190476190476,0.25595238095238093,14
MOO,2017-12,3.5,1.0,2.5,1.5,2
MTNC_Care,2017-08,6.0,2.0,2.0,0.0,1
MTNC_Care,2017-09,4.0,2.0,2.0,0.0,3
MTNC_Care,2017-10,3.825,1.9104166666666669,1.8725,-0.037916666666666675,40
MTNC_Care,2017-11,3.466666666666667,1.8783333333333332,2.0833333333333335,0.20500000000000002,30
MTNC_Care,2017-12,4.0,1.3333333333333333,2.0,0.6666666666666667,1
McDonalds,2016-06,3.0,3.0,2.0,-1.0,1
McDonalds,2016-10,3.0,1.25,2.0,0.75,1
McDonalds,2017-03,3.0,2.25,2.3333333333333335,0.08333333333333348,1
McDonalds,2017-07,3.0,2.0,1.5,-0.5,1
McDonalds,2017-08,3.0,2.0,2.0,0.0,1
McDonalds,2017-09,3.0,2.3333333333333335,2.0,-0.3333333333333333,3
McDonalds,2017-10,3.0085470085470085,2.026324786324786,2.03997150997151,0.013646723646723662,585
McDonalds,2017-11,3.051282051282051,1.950854700854701,2.0961538461538463,0.1452991452991453,39
McDonalds,2017-12,3.0,2.238095238095238,1.9761904761904763,-0.26190476190476186,14
MicrosoftHelps,2017-09,6.479166666666667,1.6722222222222223,1.8836805555555556,0.2114583333333333,48
MicrosoftHelps,2017-10,5.573770491803279,1.6939247830279658,1.8077949212471887,0.11387013821922204,1037
MicrosoftHelps,2017-11,5.470198675496689,1.703936718175129,1.8037159676232521,0.09977924944812366,453
MicrosoftHelps,2017-12,4.551181102362205,1.7098425196850395,1.8035433070866143,0.0937007874015748,127
Morrisons,2016-02,10.0,1.5,2.0,0.5,3
Morrisons,2017-07,4.5,2.0,2.5,0.5,2
Morrisons,2017-08,6.0,2.0,2.0,0.0,1
Morrisons,2017-09,6.769230769230769,1.5064102564102564,2.0256410256410255,0.5192307692307693,13
Morrisons,2017-10,4.462962962962963,1.794228395061728,1.9669444444444433,0.17271604938271612,540
Morrisons,2017-11,4.542274052478134,1.8145078439539073,1.9524017770373459,0.13789393308343748,343
Morrisons,2017-12,3.9849624060150375,1.7263694951664876,1.9483709273182956,0.22200143215180804,133
NeweggService,2017-09,3.6956521739130435,1.71304347826087,2.0434782608695654,0.33043478260869563,23
NeweggService,2017-10,3.75,1.9072916666666664,1.8506944444444444,-0.05659722222222219,48
NeweggService,2017-11,3.5757575757575757,1.7575757575757576,1.9070707070707071,0.14949494949494946,33
NeweggService,2017-12,3.5833333333333335,1.4930555555555556,1.9305555555555556,0.4375,12
NikeSupport,2015-04,4.0,2.0,2.0,0.0,1
NikeSupport,2016-09,3.0,1.6666666666666667,2.0,0.33333333333333326,1
NikeSupport,2016-10,4.0,1.5,1.0,-0.5,1
NikeSupport,2017-07,6.0,2.0,2.0,0.0,1
NikeSupport,2017-09,9.227272727272727,1.7424242424242424,1.9166666666666665,0.17424242424242428,22
NikeSupport,2017-10,5.828162291169451,1.721957040572793,1.9205421070576203,0.19858506648482785,419
NikeSupport,2017-11,6.03125,1.7227430555555552,1.9980902777777774,0.27534722222222224,96
NikeSupport,2017-12,6.260869565217392,1.5103519668737062,1.923913043478261,0.4135610766045549,23
NortonSupport,2017-09,10.2,1.675,2.15,0.475,20
NortonSupport,2017-10,6.271186440677966,1.8248587570621473,1.8918079096045195,0.06694915254237287,118
NortonSupport,2017-11,5.903846153846154,1.8894230769230769,1.7147435897435896,-0.1746794871794872,52
NortonSupport,2017-12,8.307692307692308,1.6602564102564101,1.8782051282051282,0.21794871794871792,13
O2,2016-11,5.0,1.5,2.0,0.5,1
O2,2017-02,24.0,1.0,2.0,1.0,1
O2,2017-06,8.0,3.0,1.5,-1.5,1
O2,2017-09,12.2,1.8,1.3666666666666667,-0.4333333333333334,5
O2,2017-10,5.163606010016695,1.7057874234835833,1.8259599332220366,0.1201725097384529,599
O2,2017-11,4.844213649851632,1.7287416342312487,1.7973011162922143,0.06855948206096572,674
O2,2017-12,4.212121212121212,1.6936983471074385,1.8091991341991343,0.11550078709169616,132
OPPOCareIN,2017-09,7.7,2.0,1.9300000000000002,-0.06999999999999999,10
OPPOCareIN,2017-10,4.516129032258065,1.6666666666666665,1.9569892473118278,0.29032258064516125,31
OPPOCareIN,2017-11,4.777777777777778,2.0833333333333335,1.7037037037037037,-0.3796296296296296,9
OfficeSupport,2017-08,6.0,2.5,1.8,-0.7,1
OfficeSupport,2017-09,7.111111111111111,1.5296296296296297,1.5,-0.0296296296296296,9
OfficeSupport,2017-10,7.0,1.6666666666666667,1.3333333333333333,-0.3333333333333333,3
OfficeSupport,2017-11,10.5,1.8333333333333333,2.0,0.1666666666666667,6
PandoraSupport,2016-11,3.0,1.5,2.0,0.5,1
PandoraSupport,2017-08,3.0,1.6666666666666667,2.0,0.33333333333333326,1
PandoraSupport,2017-09,3.782608695652174,1.5362318840579707,2.028985507246377,0.4927536231884058,23
PandoraSupport,2017-10,4.340425531914893,1.6354609929078017,1.8067375886524824,0.17127659574468082,47
PandoraSupport,2017-11,4.105263157894737,1.9815789473684209,2.0789473684210527,0.09736842105263159,19
PandoraSupport,2017-12,3.5555555555555554,1.814814814814815,1.8888888888888888,0.07407407407407408,9
PearsonSupport,2017-09,3.857142857142857,1.630952380952381,1.8968253968253965,0.26587301587301587,21
PearsonSupport,2017-10,4.016393442622951,1.610655737704918,1.9655737704918033,0.3549180327868853,61
PearsonSupport,2017-11,4.266666666666667,1.7,1.8444444444444446,0.14444444444444446,15
PearsonSupport,2017-12,4.0,1.75,1.75,0.0,1
Postmates_Help,2015-09,4.0,1.0,1.0,0.0,1
Postmates_Help,2017-04,3.0,2.0,2.0,0.0,1
Postmates_Help,2017-10,3.650717703349282,1.7889154704944181,1.8964912280701756,0.10757575757575756,209
Postmates_Help,2017-11,3.4571428571428573,1.6871428571428573,1.9423809523809523,0.25523809523809526,35
Postmates_Help,2017-12,3.923076923076923,1.6025641025641024,1.6794871794871797,0.07692307692307689,13
SCsupport,2017-06,5.0,2.0,1.0,-1.0,1
SCsupport,2017-08,8.0,2.5,2.0,-0.5,1
SCsupport,2017-09,3.8636363636363638,1.6424242424242423,2.0833333333333335,0.44090909090909086,22
SCsupport,2017-10,3.2016129032258065,1.8427419354838714,1.9717741935483872,0.12903225806451613,124
SCsupport,2017-11,3.061224489795918,1.6088435374149657,1.9659863945578233,0.35714285714285715,49
SW_Help,2017-06,3.0,1.5,1.6666666666666667,0.16666666666666674,1
SW_Help,2017-09,4.857142857142857,1.3809523809523812,1.3690476190476188,-0.011904761904761927,7
SW_Help,2017-10,4.480898876404495,1.6932958801498117,1.8885393258426961,0.19524344569288374,445
SW_Help,2017-11,4.300242130750605,1.6863945578231296,1.8487691686844234,0.16237461086129368,413
SW_Help,2017-12,4.2,1.6629824561403503,1.8989473684210527,0.23596491228070174,95
Safaricom_Care,2014-06,5.0,2.0,2.0,0.0,2
Safaricom_Care,2015-10,4.0,2.0,2.0,0.0,1
Safaricom_Care,2016-02,30.0,1.5,2.0,0.5,1
Safaricom_Care,2016-03,8.0,2.0,1.0,-1.0,1
Safaricom_Care,2016-05,3.0,2.0,2.3333333333333335,0.3333333333333335,1
Safaricom_Care,2016-08,13.0,1.5,3.0,1.5,1
Safaricom_Care,2016-12,12.0,1.5,2.5,1.0,2
Safaricom_Care,2017-02,4.25,1.25,1.875,0.625,4
Safaricom_Care,2017-03,4.0,2.0,2.0,0.0,1
Safaricom_Care,2017-04,3.0,1.0,2.0,1.0,1
Safaricom_Care,2017-05,7.666666666666667,2.0,1.2222222222222223,-0.7777777777777777,3
Safaricom_Care,2017-06,6.333333333333333,1.9166666666666667,1.0,-0.9166666666666666,3
Safaricom_Care,2017-07,9.6,2.0,1.9666666666666668,-0.033333333333333305,5
Safaricom_Care,2017-08,5.0,2.6666666666666665,2.0,-0.6666666666666666,3
Safaricom_Care,2017-09,7.285714285714286,1.8095238095238098,1.8214285714285714,0.011904761904761894,14
Safaricom_Care,2017-10,4.435759209344115,1.7557427373465109,1.9933363282419891,0.23759359089547769,1113
Safaricom_Care,2017-11,4.333333333333333,1.6985846560846558,1.960164021164021,0.2615793650793651,450
Safaricom_Care,2017-12,4.005235602094241,1.7765270506108206,1.9002617801047124,0.12373472949389178,191
SouthwestAir,2015-04,3.0,2.3333333333333335,2.0,-0.3333333333333335,1
SouthwestAir,2017-06,3.0,1.5,3.0,1.5,1
SouthwestAir,2017-07,6.0,1.0,2.0,1.0,1
SouthwestAir,2017-08,6.0,1.3333333333333335,2.0,0.6666666666666666,2
SouthwestAir,2017-09,6.25,1.8750000000000002,2.3645833333333335,0.48958333333333326,8
SouthwestAir,2017-10,4.252525252525253,1.9003367003367004,2.050774410774411,0.1504377104377104,1485
SouthwestAir,2017-11,4.16421052631579,1.9123859649122805,2.0391102756892234,0.1267243107769424,475
SouthwestAir,2017-12,3.9008620689655173,1.9825431034482761,2.0747844827586213,0.09224137931034483,232
SpotifyCares,2015-08,4.0,2.0,2.0,0.0,1
SpotifyCares,2016-11,3.5,2.166666666666667,1.5,-0.6666666666666667,2
SpotifyCares,2017-01,4.0,2.0,1.3333333333333333,-0.6666666666666667,1
SpotifyCares,2017-03,4.666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,3
SpotifyCares,2017-04,5.5,2.0,1.5,-0.5,2
SpotifyCares,2017-06,5.666666666666667,1.8333333333333333,2.0833333333333335,0.25,3
SpotifyCares,2017-07,4.0,2.3333333333333335,2.0,-0.3333333333333335,1
SpotifyCares,2017-08,8.714285714285714,1.6428571428571428,2.238095238095238,0.5952380952380952,7
SpotifyCares,2017-09,6.37037037037037,1.7253086419753088,1.8086419753086418,0.08333333333333333,27
SpotifyCares,2017-10,5.159066808059385,1.7768822905620356,1.9816012725344636,0.20471898197242847,1886
SpotifyCares,2017-11,4.817142857142857,1.770598639455782,1.9570510204081633,0.18645238095238093,700
SpotifyCares,2017-12,4.337979094076655,1.7920773187323715,2.004006968641115,0.211929649908744,287
TMobileHelp,2013-05,5.0,2.0,2.0,0.0,1
TMobileHelp,2013-09,3.0,1.0,3.0,2.0,1
TMobileHelp,2017-01,4.0,1.8,2.0,0.19999999999999996,1
TMobileHelp,2017-03,4.0,2.5,2.0,-0.5,1
TMobileHelp,2017-04,5.0,2.0,2.0,0.0,1
TMobileHelp,2017-05,6.0,1.9333333333333336,1.1,-0.8333333333333334,5
TMobileHelp,2017-06,9.5,1.75,1.5,-0.25,2
TMobileHelp,2017-07,4.0,2.25,2.0,-0.25,2
TMobileHelp,2017-08,5.5,2.0,1.75,-0.25,2
TMobileHelp,2017-09,5.555555555555555,1.8333333333333333,2.138888888888889,0.3055555555555556,9
TMobileHelp,2017-10,4.389992057188245,1.7268208294221004,1.8708498808578238,0.1440290514357234,1259
TMobileHelp,2017-11,4.470459518599562,1.7048061894341981,1.866666666666666,0.16186047723246844,457
TMobileHelp,2017-12,4.038647342995169,1.6557453416149075,1.8710029905682082,0.21525764895330096,207
TacoBellTeam,2017-04,5.5,2.0,1.75,-0.25,2
TacoBellTeam,2017-06,3.0,2.0,1.5,-0.5,2
TacoBellTeam,2017-08,5.0,1.0,1.0,0.0,1
TacoBellTeam,2017-09,4.7272727272727275,1.7121212121212124,2.0,0.2878787878787879,11
TacoBellTeam,2017-10,4.033980582524272,1.6941343042071197,1.9796116504854369,0.28547734627831717,412
TacoBellTeam,2017-11,4.225,1.6958333333333335,1.8666666666666667,0.17083333333333334,40
TacoBellTeam,2017-12,4.277777777777778,1.9027777777777777,2.037037037037037,0.13425925925925924,18
Tesco,2015-03,8.0,1.3333333333333333,1.0,-0.33333333333333326,1
Tesco,2017-05,12.0,1.5,2.0,0.5,2
Tesco,2017-06,9.0,2.3333333333333335,1.6666666666666667,-0.6666666666666666,3
Tesco,2017-07,12.0,1.6666666666666667,2.0,0.33333333333333326,1
Tesco,2017-09,5.647058823529412,1.7058823529411764,2.0,0.29411764705882354,17
Tesco,2017-10,4.950199203187251,1.7247549484601277,1.85655631442484,0.13180136596471254,1506
Tesco,2017-11,4.877659574468085,1.778554542384329,1.904135708656985,0.12558116627265556,1128
Tesco,2017-12,4.303206997084548,1.8892128279883382,1.9109329446064138,0.021720116618075793,343
TfL,2017-09,4.666666666666667,1.6666666666666667,2.0,0.3333333333333333,3
TfL,2017-10,3.7962962962962963,1.7910493827160494,1.9768518518518519,0.18580246913580248,108
TfL,2017-11,3.6,1.8003703703703704,1.988888888888889,0.18851851851851853,45
TfL,2017-12,3.2777777777777777,1.7870370370370372,2.1296296296296298,0.3425925925925926,18
TwitterSupport,2015-04,3.0,1.0,1.5,0.5,4
TwitterSupport,2017-10,3.1724137931034484,1.9827586206896552,1.6436781609195403,-0.339080459770115,29
UPSHelp,2017-08,4.0,1.6,2.0,0.3999999999999999,1
UPSHelp,2017-09,3.3333333333333335,2.3333333333333335,1.8888888888888886,-0.4444444444444445,3
UPSHelp,2017-10,3.7203065134099615,1.7509350483488415,1.8582056194125158,0.10727057106367449,522
UPSHelp,2017-11,3.7288888888888887,1.7752222222222225,1.8619629629629635,0.08674074074074076,450
UPSHelp,2017-12,3.325281803542673,1.79499910538558,1.8373706004140793,0.04237149502849981,621
USCellularCares,2017-09,5.0,1.8676470588235294,1.8774509803921569,0.009803921568627456,17
USCellularCares,2017-10,6.397260273972603,1.7100456621004565,1.8287671232876712,0.1187214611872146,73
USCellularCares,2017-11,6.303030303030303,1.676767676767677,1.9444444444444442,0.2676767676767676,33
USCellularCares,2017-12,5.25,1.791666666666667,2.0,0.20833333333333326,4
Uber_Support,2016-11,5.0,2.0,1.5,-0.5,1
Uber_Support,2017-04,4.0,2.0,1.8333333333333335,-0.16666666666666663,2
Uber_Support,2017-05,6.25,1.6250000000000002,1.6666666666666667,0.04166666666666663,4
Uber_Support,2017-06,4.5,1.25,2.0,0.75,2
Uber_Support,2017-07,4.5,1.0,2.5,1.5,2
Uber_Support,2017-08,3.6666666666666665,1.9444444444444444,1.6666666666666667,-0.27777777777777773,3
Uber_Support,2017-09,5.038461538461538,1.6769230769230767,1.7115384615384615,0.03461538461538461,26
Uber_Support,2017-10,4.0841690544412605,1.7242896370582579,1.8247569586573902,0.10046732159912687,2792
Uber_Support,2017-11,4.645794966236955,1.6971169646123583,1.7749861147651191,0.07786915015275978,1629
Uber_Support,2017-12,4.098101265822785,1.7275768535262213,1.8221267832027328,0.09454992967651199,948
VMUcare,2017-09,4.833333333333333,1.5833333333333333,1.8333333333333333,0.25,6
VMUcare,2017-10,4.242105263157895,1.7561403508771931,1.7671929824561403,0.011052631578947356,95
VMUcare,2017-11,5.266666666666667,1.868888888888889,2.0,0.1311111111111111,15
VMUcare,2017-12,4.222222222222222,1.6666666666666667,2.0,0.3333333333333333,9
VerizonSupport,2017-09,6.866666666666666,1.5888888888888888,1.6777777777777778,0.08888888888888888,15
VerizonSupport,2017-10,5.7652232746955345,1.6662381596752376,1.8384335330884718,0.17219537341323538,1478
VerizonSupport,2017-11,6.104815864022663,1.725023607176582,1.8445703493862131,0.11954674220963167,353
VerizonSupport,2017-12,5.7874564459930316,1.6087937614070023,1.8484403517504566,0.23964659034345454,287
VirginAmerica,2017-06,3.0,1.0,1.5,0.5,1
VirginAmerica,2017-09,3.5,1.875,2.1666666666666665,0.29166666666666663,2
VirginAmerica,2017-10,4.326829268292683,1.6755284552845529,1.8666666666666667,0.19113821138211373,205
VirginAmerica,2017-11,4.405405405405405,1.9968468468468465,1.9684684684684688,-0.028378378378378404,37
VirginAmerica,2017-12,3.7058823529411766,1.6666666666666665,1.5147058823529411,-0.15196078431372553,17
VirginAtlantic,2017-09,6.2,2.033333333333333,1.8,-0.23333333333333334,5
VirginAtlantic,2017-10,4.4,1.840321285140562,2.0080321285140554,0.16771084337349396,415
VirginAtlantic,2017-11,4.341614906832298,1.7994824016563145,1.9673913043478262,0.16790890269151137,161
VirginAtlantic,2017-12,3.8214285714285716,1.7895833333333335,1.9479166666666665,0.1583333333333333,56
VirginTrains,2012-12,8.0,1.3333333333333333,1.5,0.16666666666666674,1
VirginTrains,2015-05,8.0,1.5,1.0,-0.5,1
VirginTrains,2017-03,3.0,2.0,2.0,0.0,2
VirginTrains,2017-06,5.333333333333333,2.0,1.8333333333333333,-0.16666666666666666,3
VirginTrains,2017-08,40.5,2.375,1.5,-0.875,4
VirginTrains,2017-09,8.0,1.5555555555555556,1.7037037037037037,0.14814814814814817,9
VirginTrains,2017-10,4.918287937743191,1.8153220925205358,1.940570687418936,0.12524859489840046,1285
VirginTrains,2017-11,4.988666085440279,1.7764727861502063,1.9199308755760356,0.14345808942583138,1147
VirginTrains,2017-12,4.017615176151762,1.8094318621757655,1.930487804878049,0.12105594270228413,738
Walmart,2017-10,3.685185185185185,2.2253086419753085,2.240740740740741,0.01543209876543211,54
Walmart,2017-11,3.5238095238095237,2.186904761904762,2.1765873015873014,-0.01031746031746034,42
Walmart,2017-12,3.5,2.4583333333333335,2.125,-0.33333333333333337,4
XboxSupport,2017-07,4.0,3.0,1.6666666666666667,-1.3333333333333333,1
XboxSupport,2017-08,5.0,2.0,1.0,-1.0,1
XboxSupport,2017-09,4.9375,1.9114583333333333,1.6354166666666667,-0.2760416666666667,16
XboxSupport,2017-10,4.5202646815550045,1.7320099255583146,1.8477598566308244,0.11574993107251162,1209
XboxSupport,2017-11,4.646846846846847,1.7786186186186186,1.7819683319683313,0.003349713349713328,555
XboxSupport,2017-12,4.467391304347826,1.7634057971014492,1.861413043478261,0.0980072463768116,276
YahooCare,2017-03,5.0,1.0,2.3333333333333335,1.3333333333333335,1
YahooCare,2017-09,5.714285714285714,1.5,1.75,0.25,7
YahooCare,2017-10,3.986666666666667,1.6977777777777778,1.751269841269841,0.05349206349206348,75
YahooCare,2017-11,3.25,1.6614583333333333,1.6729166666666668,0.011458333333333334,16
YahooCare,2017-12,3.8181818181818183,1.575757575757576,1.9545454545454546,0.37878787878787873,11
airtel_care,2014-08,3.0,1.5,2.0,0.5,1
airtel_care,2016-04,8.0,2.0,3.0,1.0,1
airtel_care,2017-03,4.0,3.0,2.0,-1.0,1
airtel_care,2017-04,4.0,1.0,1.0,0.0,1
airtel_care,2017-05,10.0,1.6666666666666667,1.0,-0.6666666666666667,1
airtel_care,2017-07,6.0,1.0,2.0,1.0,1
airtel_care,2017-08,24.0,1.0,1.5,0.5,3
airtel_care,2017-09,7.0,1.6172839506172838,1.70679012345679,0.08950617283950625,27
airtel_care,2017-10,5.070469798657718,1.795581655480985,1.827428891019495,0.03184723553851069,298
airtel_care,2017-11,5.067114093959732,1.6421700223713651,1.779186641099393,0.13701661872802812,298
airtel_care,2017-12,4.310344827586207,1.6356321839080459,1.9002873563218392,0.2646551724137931,58
ask_progressive,2017-09,3.5,1.78125,2.0729166666666665,0.29166666666666663,8
ask_progressive,2017-10,3.3846153846153846,1.6967948717948718,1.8192307692307692,0.12243589743589745,26
ask_progressive,2017-11,3.2,1.7844444444444443,1.6155555555555556,-0.16888888888888892,15
ask_progressive,2017-12,3.0,2.0,2.0,0.0,1
askpanera,2017-09,3.5,1.6416666666666668,1.810833333333333,0.16916666666666663,20
askpanera,2017-10,3.6203703703703702,1.5617283950617287,1.9023148148148148,0.3405864197530864,108
askpanera,2017-11,3.4285714285714284,1.5916666666666666,1.8511904761904763,0.2595238095238095,28
askpanera,2017-12,3.6666666666666665,2.0370370370370368,2.0,-0.03703703703703703,9
asksalesforce,2017-09,4.142857142857143,1.7857142857142858,1.9166666666666665,0.13095238095238093,7
asksalesforce,2017-10,4.081081081081081,1.7972972972972974,1.959459459459459,0.1621621621621622,37
asksalesforce,2017-11,3.642857142857143,1.744047619047619,1.9226190476190477,0.17857142857142858,14
asksalesforce,2017-12,3.375,1.8125,2.3125,0.5,8
askvisa,2017-08,4.5,2.5,1.625,-0.875,2
askvisa,2017-09,3.8518518518518516,1.817901234567901,1.8024691358024691,-0.015432098765432093,27
askvisa,2017-10,3.7954545454545454,1.712121212121212,1.878787878787879,0.16666666666666663,44
askvisa,2017-11,3.75,1.9083333333333334,1.8124999999999998,-0.09583333333333338,12
comcastcares,2017-01,3.5,2.0,1.75,-0.25,2
comcastcares,2017-06,4.0,1.0,1.6666666666666667,0.6666666666666667,1
comcastcares,2017-08,3.3333333333333335,2.033333333333333,1.7777777777777777,-0.2555555555555556,3
comcastcares,2017-09,4.176470588235294,1.838235294117647,1.7647058823529411,-0.0735294117647059,17
comcastcares,2017-10,4.325047801147227,1.7445492206964481,1.863935172539379,0.11938595184293078,1046
comcastcares,2017-11,4.179775280898877,1.7089834135901552,1.82073568753344,0.1117522739432851,445
comcastcares,2017-12,4.3310580204778155,1.718876970583455,1.8774744027303756,0.1585974321469202,293
hulu_support,2014-09,4.0,1.5,1.45,-0.050000000000000044,2
hulu_support,2016-05,4.0,2.0,1.0,-1.0,1
hulu_support,2016-10,3.0,2.0,2.0,0.0,1
hulu_support,2017-01,6.0,1.0,1.0,0.0,1
hulu_support,2017-06,3.0,2.0,2.5,0.5,1
hulu_support,2017-08,13.5,1.8125,1.8958333333333335,0.08333333333333334,8
hulu_support,2017-09,5.781512605042017,1.6026610644257708,1.7946778711484597,0.19201680672268914,119
hulu_support,2017-10,4.458899676375404,1.7301309909076885,1.895598705501617,0.16546771459392826,1545
hulu_support,2017-11,4.485838779956427,1.8028114949683574,1.9807941695196594,0.17798267455130198,459
hulu_support,2017-12,4.089285714285714,1.6546237244897957,1.9320684523809526,0.27744472789115643,224
idea_cares,2015-12,8.0,1.5,2.3333333333333335,0.8333333333333335,2
idea_cares,2016-02,4.0,1.0,1.0,0.0,1
idea_cares,2016-09,4.0,1.0,1.6666666666666667,0.6666666666666666,3
idea_cares,2017-02,3.0,1.6,1.6666666666666667,0.06666666666666665,1
idea_cares,2017-07,6.333333333333333,2.0833333333333335,1.472222222222222,-0.6111111111111112,6
idea_cares,2017-08,7.0,1.9333333333333331,1.6,-0.3333333333333333,5
idea_cares,2017-09,7.069767441860465,1.5658914728682172,1.644518272425249,0.07862679955703208,43
idea_cares,2017-10,5.156736938588451,1.6539751647680159,1.7720014403561606,0.11802627558814542,1091
idea_cares,2017-11,5.214421252371917,1.7078792807445566,1.781621035510979,0.07374175476642268,527
idea_cares,2017-12,4.192090395480226,1.5727289032373777,1.8379069141781013,0.2651780109407228,177
marksandspencer,2017-04,6.0,2.3333333333333335,2.0,-0.3333333333333335,1
marksandspencer,2017-07,6.0,2.0,1.5,-0.5,1
marksandspencer,2017-08,7.75,3.0,1.25,-1.75,4
marksandspencer,2017-09,5.5,1.75,2.25,0.5,2
marksandspencer,2017-10,4.392550143266476,1.7921680993314235,1.9426592986764906,0.1504911993450675,349
marksandspencer,2017-11,4.455882352941177,1.840245681605976,1.994117647058823,0.15387196545284776,408
marksandspencer,2017-12,3.7662337662337664,1.8853896103896106,1.9988095238095234,0.11341991341991345,154
mediatemplehelp,2017-08,6.0,2.0,2.5,0.5,2
mediatemplehelp,2017-09,4.9411764705882355,1.6764705882352942,1.8235294117647058,0.14705882352941177,17
mediatemplehelp,2017-10,4.083333333333333,1.8333333333333333,1.6666666666666667,-0.16666666666666666,12
mediatemplehelp,2017-11,4.125,2.114583333333333,1.8958333333333333,-0.21874999999999997,8
mediatemplehelp,2017-12,6.0,1.0,2.5,1.5,1
nationalrailenq,2017-10,4.642533936651584,1.745852187028657,1.9673453996983408,0.22149321266968325,221
nationalrailenq,2017-11,4.674603174603175,1.7787037037037035,1.9637566137566136,0.18505291005291005,126
nationalrailenq,2017-12,4.410256410256411,1.7955840455840457,2.086467236467236,0.29088319088319087,117
sainsburys,2015-05,8.0,2.0,1.0,-1.0,1
sainsburys,2016-12,3.0,2.0,2.0,0.0,1
sainsburys,2017-04,14.0,2.0,1.5,-0.5,1
sainsburys,2017-06,11.5,2.5,1.0,-1.5,2
sainsburys,2017-08,3.5,1.75,2.5,0.75,2
sainsburys,2017-09,12.2,2.0777777777777775,1.5666666666666667,-0.5111111111111113,15
sainsburys,2017-10,4.89527027027027,1.7496601512226513,1.8928189350064346,0.14315878378378394,1184
sainsburys,2017-11,4.754237288135593,1.7454449152542362,1.9357815442561195,0.19033662900188322,708
sainsburys,2017-12,3.873076923076923,1.752628205128205,2.0039102564102564,0.2512820512820512,260
sizehelpteam,2017-09,3.4285714285714284,1.5714285714285714,1.9523809523809523,0.380952380952381,7
sizehelpteam,2017-10,3.525,1.8354166666666667,2.0083333333333337,0.17291666666666666,40
